Transaction_ID,Transaction_date,Telco,Device_ID,Amount,Currency,Country,Bag_Size,Quantity,Mass
MP220507.0906.L03057,2022/05/07 09:06,AIRTEL,310036640,45,ZMW,ZM,20,1,20
MP220507.0919.L03577,2022/05/07 09:19,AIRTEL,310052409,440,ZMW,ZM,50,4,200
MP220507.0956.H99584,2022/05/07 09:56,AIRTEL,310055192,45,ZMW,ZM,20,1,20
MP220507.1004.J74219,2022/05/07 10:04,AIRTEL,310036535,90,ZMW,ZM,20,2,40
MP220507.1008.G80696,2022/05/07 10:08,AIRTEL,310035070,110,ZMW,ZM,50,1,50
MP220507.1009.J74555,2022/05/07 10:09,AIRTEL,310035070,45,ZMW,ZM,20,1,20
MP220507.1012.L06366,2022/05/07 10:12,AIRTEL,310035335,220,ZMW,ZM,50,2,100
MP220507.1055.L09155,2022/05/07 10:55,AIRTEL,310037085,220,ZMW,ZM,50,2,100
MP220507.1057.L09233,2022/05/07 10:57,AIRTEL,310032847,180,ZMW,ZM,20,4,80
MP220507.1112.J78400,2022/05/07 11:12,AIRTEL,310056674,110,ZMW,ZM,50,1,50
MP220507.1113.L10417,2022/05/07 11:13,AIRTEL,310056674,45,ZMW,ZM,20,1,20
MP220507.1151.H06173,2022/05/07 11:51,AIRTEL,310032680,225,ZMW,ZM,20,5,100
MP220507.1152.H06210,2022/05/07 11:52,AIRTEL,310033234,45,ZMW,ZM,20,1,20
MP220507.1328.G93815,2022/05/07 13:28,AIRTEL,310032703,130,ZMW,ZM,30,1,30
MP220507.1351.H14589,2022/05/07 13:51,AIRTEL,310052409,110,ZMW,ZM,50,1,50
MP220509.0956.H15905,2022/05/09 09:56,AIRTEL,310032699,130,ZMW,ZM,30,1,30
2991640082,2022/05/10 11:57,MTN,310025397,130,ZMW,ZM,30,1,30
2991714524,2022/05/10 12:30,MTN,310025201,130,ZMW,ZM,30,1,30
2991813025,2022/05/10 13:15,MTN,310014076,130,ZMW,ZM,30,1,30
MP220510.1331.G78993,2022/05/10 13:31,AIRTEL,310008813,130,ZMW,ZM,30,1,30
2991981665,2022/05/10 14:28,MTN,310021992,130,ZMW,ZM,30,1,30
MP220511.0611.I09226,2022/05/11 06:11,AIRTEL,310033234,1 020,ZMW,ZM,20,17,340
2993831142,2022/05/11 11:44,MTN,310017744,130,ZMW,ZM,30,1,30
MP220511.1244.J19948,2022/05/11 12:44,AIRTEL,310025231,130,ZMW,ZM,30,1,30
2993967017,2022/05/11 12:47,MTN,310014833,110,ZMW,ZM,30,1,30
MP220511.1252.L38048,2022/05/11 12:52,AIRTEL,310050169,60,ZMW,ZM,20,1,20
MP220511.1309.L38798,2022/05/11 13:09,AIRTEL,820046753,60,ZMW,ZM,20,1,20
MP220511.1551.K00689,2022/05/11 15:51,AIRTEL,310007121,130,ZMW,ZM,30,1,30
2994424986,2022/05/11 15:51,MTN,310022482,130,ZMW,ZM,30,1,30
MP220511.1604.H80094,2022/05/11 16:04,AIRTEL,310021355,130,ZMW,ZM,30,1,30
2994464572,2022/05/11 16:04,MTN,310021772,130,ZMW,ZM,30,1,30
MP220511.1613.J30077,2022/05/11 16:13,AIRTEL,310010002,130,ZMW,ZM,30,1,30
2994553817,2022/05/11 16:30,MTN,310015341,130,ZMW,ZM,30,1,30
MP220511.1646.L48959,2022/05/11 16:46,AIRTEL,31002987,130,ZMW,ZM,30,1,30
MP220511.1722.J33968,2022/05/11 17:22,AIRTEL,310006080,130,ZMW,ZM,30,1,30
MP220511.1923.I46109,2022/05/11 19:23,AIRTEL,31008514,130,ZMW,ZM,30,1,30
MP220511.1930.H92826,2022/05/11 19:30,AIRTEL,310022943,130,ZMW,ZM,30,1,30
MP220511.2038.I52672,2022/05/11 20:38,AIRTEL,310020644,130,ZMW,ZM,30,1,30
MP220512.1212.J16015,2022/05/12 12:12,AIRTEL,310032638,60,ZMW,ZM,20,1,20
MP220512.1406.K18837,2022/05/12 14:06,AIRTEL,310052624,60,ZMW,ZM,20,1,20
MP220512.1408.I21169,2022/05/12 14:08,AIRTEL,310055685,42,ZMW,ZM,20,1,20
MP220512.1456.I23230,2022/05/12 14:56,AIRTEL,310028941,130,ZMW,ZM,30,1,30
MP220512.1543.K23247,2022/05/12 15:43,AIRTEL,310034709,60,ZMW,ZM,20,1,20
MP220513.1047.L09883,2022/05/13 10:47,AIRTEL,310022083,10,ZMW,ZM,30,1,30
MP220513.1059.H11363,2022/05/13 10:59,AIRTEL,310092576,130,ZMW,ZM,30,1,30
MP220513.1107.G10679,2022/05/13 11:07,AIRTEL,310014250,130,ZMW,ZM,30,1,30
MP220513.1119.J11800,2022/05/13 11:19,AIRTEL,310000413,130,ZMW,ZM,30,1,30
MP220513.1127.K10670,2022/05/13 11:27,AIRTEL,310008372,130,ZMW,ZM,30,1,30
MP220513.1139.G00213,2022/05/13 11:39,AIRTEL,310014602,130,ZMW,ZM,30,1,30
MP220513.1236.K02667,2022/05/13 12:36,AIRTEL,310022373,130,ZMW,ZM,30,1,30
2998329343,2022/05/13 12:39,MTN,310009389,130,ZMW,ZM,30,1,30
2998346190,2022/05/13 12:46,MTN,310002065,130,ZMW,ZM,30,1,30
MP220513.1255.J03144,2022/05/13 12:55,AIRTEL,31025390,130,ZMW,ZM,30,1,30
MP220513.1330.I04876,2022/05/13 13:30,AIRTEL,31002444,130,ZMW,ZM,30,1,30
2998580616,2022/05/13 14:25,MTN,310022473,130,ZMW,ZM,30,1,30
MP220514.1145.K49615,2022/05/14 11:45,AIRTEL,310054863,60,ZMW,ZM,20,1,20
MP220516.1012.L56787,2022/05/16 10:12,AIRTEL,310034098,60,ZMW,ZM,20,1,20
3004147416,2022/05/16 10:51,MTN,310019012,130,ZMW,ZM,30,1,30
MP220516.1102.H55778,2022/05/16 11:02,AIRTEL,310054880,480,ZMW,ZM,20,10,200
MP220516.1523.L70971,2022/05/16 15:23,AIRTEL,310050170,60,ZMW,ZM,20,1,20
MP220517.0937.J74085,2022/05/17 09:37,AIRTEL,310052409,130,ZMW,ZM,50,1,50
MP220517.1239.G02179,2022/05/17 12:39,AIRTEL,310052408,60,ZMW,ZM,20,1,20
MP220722.1250.I77988,2022/05/18 00:00,AIRTEL,310023245,130,ZMW,ZM,30,1,30
3010500940,2022/05/19 07:40,MTN,310025569,130,ZMW,ZM,30,1,30
MP220519.0910.L07318,2022/05/19 09:10,AIRTEL,310023245,260,ZMW,ZM,30,2,60
MP220519.0959.J09658,2022/05/19 09:59,AIRTEL,310000545,130,ZMW,ZM,30,1,30
MP220519.1025.I09759,2022/05/19 10:25,AIRTEL,310013938,130,ZMW,ZM,30,1,30
MP220519.1129.G12928,2022/05/19 11:29,AIRTEL,310001189,130,ZMW,ZM,30,1,30
MP220519.1159.L15851,2022/05/19 11:59,AIRTEL,310022311,130,ZMW,ZM,30,1,30
MP220519.1203.H05294,2022/05/19 12:03,AIRTEL,310000012,130,ZMW,ZM,30,1,30
MP220519.1327.J19015,2022/05/19 13:27,AIRTEL,310017742,10,ZMW,ZM,30,1,30
MP220519.1333.J19359,2022/05/19 13:33,AIRTEL,310013944,130,ZMW,ZM,30,1,30
MP220519.1340.J19711,2022/05/19 13:40,AIRTEL,310013415,130,ZMW,ZM,30,1,30
MP220519.1359.I17900,2022/05/19 13:59,AIRTEL,310013388,130,ZMW,ZM,30,1,30
MP220519.1504.K21662,2022/05/19 15:04,AIRTEL,310052624,20,ZMW,ZM,5,1,5
MP220520.1312.G67106,2022/05/20 13:12,AIRTEL,310035082,130,ZMW,ZM,50,1,50
MP230109.1729.N25750,2022/05/23 00:00,AIRTEL,310033173,130,ZMW,ZM,30,1,30
3018773169,2022/05/23 07:34,MTN,310013958,130,ZMW,ZM,30,1,30
MP220523.0948.L35237,2022/05/23 09:48,AIRTEL,820050290,260,ZMW,ZM,50,2,100
MP220524.0837.H04628,2022/05/24 08:37,AIRTEL,310035077,60,ZMW,ZM,20,1,20
MP220524.1010.L09398,2022/05/24 10:10,AIRTEL,310036372,60,ZMW,ZM,20,1,20
MP220524.1653.L31752,2022/05/24 16:53,AIRTEL,310054878,42,ZMW,ZM,20,1,20
MP220524.1857.L41262,2022/05/24 18:57,AIRTEL,310050345,62,ZMW,ZM,20,1,20
MP230109.1542.I39244,2022/05/26 00:00,AIRTEL,310001816,130,ZMW,ZM,30,1,30
MP220526.1013.J13067,2022/05/26 10:13,AIRTEL,310035075,60,ZMW,ZM,20,1,20
MP220526.1106.K12702,2022/05/26 11:06,AIRTEL,310034885,130,ZMW,ZM,50,1,50
MP220526.1550.J26819,2022/05/26 15:50,AIRTEL,310034097,60,ZMW,ZM,20,1,20
MP220526.1601.K26544,2022/05/26 16:01,AIRTEL,310052117,130,ZMW,ZM,50,1,50
MP230109.1549.J43403,2022/05/27 00:00,AIRTEL,310022548,130,ZMW,ZM,30,1,30
3028818696,2022/05/27 11:14,MTN,310022915,130,ZMW,ZM,30,1,30
3028836904,2022/05/27 11:20,MTN,310022741,130,ZMW,ZM,30,1,30
3028855632,2022/05/27 11:27,MTN,310020921,130,ZMW,ZM,30,1,30
3029035901,2022/05/27 12:32,MTN,310000548,130,ZMW,ZM,30,1,30
MP220527.1256.H16937,2022/05/27 12:56,AIRTEL,310001845,130,ZMW,ZM,30,1,30
MP220527.1352.I18242,2022/05/27 13:52,AIRTEL,310025252,130,ZMW,ZM,30,1,30
MP220527.1405.I18871,2022/05/27 14:05,AIRTEL,310000388,130,ZMW,ZM,30,1,30
3029324252,2022/05/27 14:10,MTN,202200027,130,ZMW,ZM,30,1,30
MP220527.1412.K19456,2022/05/27 14:12,AIRTEL,310022819,130,ZMW,ZM,30,1,30
3029549002,2022/05/27 15:18,MTN,310025165,130,ZMW,ZM,30,1,30
MP220527.1546.L31243,2022/05/27 15:46,AIRTEL,310022188,130,ZMW,ZM,30,1,30
MP220527.1554.H25692,2022/05/27 15:54,AIRTEL,310002192,60,ZMW,ZM,20,1,20
MP220527.1555.I23960,2022/05/27 15:55,AIRTEL,310002192,130,ZMW,ZM,50,1,50
MP220527.1601.J24347,2022/05/27 16:01,AIRTEL,310023188,130,ZMW,ZM,30,1,30
MP220527.1633.G26172,2022/05/27 16:33,AIRTEL,310003517,130,ZMW,ZM,30,1,30
MP220528.1505.J78799,2022/05/28 15:05,AIRTEL,310029076,130,ZMW,ZM,30,1,30
MP220530.0838.L21783,2022/05/30 08:38,AIRTEL,310054878,91,ZMW,ZM,50,1,50
MP220530.0850.L22384,2022/05/30 08:50,AIRTEL,310054739,130,ZMW,ZM,50,1,50
3036403624,2022/05/30 12:00,MTN,310014255,130,ZMW,ZM,30,1,30
MP220530.1251.L35291,2022/05/30 12:51,AIRTEL,310018976,130,ZMW,ZM,30,1,30
MP220530.1450.L42011,2022/05/30 14:50,AIRTEL,310005712,130,ZMW,ZM,50,1,50
MP220530.1458.I88342,2022/05/30 14:58,AIRTEL,310032638,120,ZMW,ZM,20,2,40
MP220530.1553.K89804,2022/05/30 15:53,AIRTEL,310003148,130,ZMW,ZM,30,1,30
MP220530.1629.I92900,2022/05/30 16:29,AIRTEL,310033920,180,ZMW,ZM,20,3,60
MP220530.1652.L49637,2022/05/30 16:52,AIRTEL,310037346,60,ZMW,ZM,20,1,20
MP230109.1601.H45869,2022/05/31 00:00,AIRTEL,202200059,130,ZMW,ZM,30,1,30
MP220531.1028.L92392,2022/05/31 10:28,AIRTEL,310051588,130,ZMW,ZM,50,1,50
MP220531.1041.K32147,2022/05/31 10:41,AIRTEL,310034098,60,ZMW,ZM,20,1,20
MP220531.1159.G43552,2022/05/31 11:59,AIRTEL,310054863,60,ZMW,ZM,20,1,20
3039116475,2022/05/31 12:06,MTN,310020782,130,ZMW,ZM,30,1,30
MP220531.1258.H46855,2022/05/31 12:58,AIRTEL,310033549,42,ZMW,ZM,20,1,20
3039283817,2022/05/31 13:09,MTN,310017717,130,ZMW,ZM,30,1,30
3039307090,2022/05/31 13:17,MTN,310014179,130,ZMW,ZM,30,1,30
3039339347,2022/05/31 13:29,MTN,310020991,130,ZMW,ZM,30,1,30
MP220531.1511.I46003,2022/05/31 15:11,AIRTEL,310052409,390,ZMW,ZM,50,3,150
MP220531.1529.I46892,2022/05/31 15:29,AIRTEL,310052409,240,ZMW,ZM,20,4,80
MP220531.1534.J42097,2022/05/31 15:34,AIRTEL,310034097,130,ZMW,ZM,50,1,50
MP220531.1557.J43180,2022/05/31 15:57,AIRTEL,310017950,130,ZMW,ZM,30,1,30
MP220531.1638.K50121,2022/05/31 16:38,AIRTEL,310002783,130,ZMW,ZM,30,1,30
MP230109.1606.N20812,2022/06/01 00:00,AIRTEL,310000624,130,ZMW,ZM,30,1,30
MP220601.0833.G96649,2022/06/01 08:33,AIRTEL,310035335,130,ZMW,ZM,50,1,50
3042177736,2022/06/01 14:07,MTN,31000332,130,ZMW,ZM,30,1,30
MP220601.1509.I14464,2022/06/01 15:09,AIRTEL,310017368,130,ZMW,ZM,30,1,30
MP220601.1516.H22459,2022/06/01 15:16,AIRTEL,310038045,130,ZMW,ZM,30,1,30
MP220601.1712.H30901,2022/06/01 17:12,AIRTEL,310018384,130,ZMW,ZM,30,1,30
MP220601.1715.H31226,2022/06/01 17:15,AIRTEL,310034478,60,ZMW,ZM,20,1,20
MP220601.1716.L88977,2022/06/01 17:16,AIRTEL,310008790,130,ZMW,ZM,30,1,30
3042972018,2022/06/01 17:27,MTN,310001049,130,ZMW,ZM,30,1,30
3043011418,2022/06/01 17:37,MTN,310016884,130,ZMW,ZM,30,1,30
MP220602.1134.G77412,2022/06/02 11:34,AIRTEL,310032406,60,ZMW,ZM,20,1,20
MP220603.0951.H43005,2022/06/03 09:51,AIRTEL,310033425,130,ZMW,ZM,50,1,50
MP220603.1111.J34617,2022/06/03 11:11,AIRTEL,310055200,60,ZMW,ZM,20,1,20
MP220603.1357.G47729,2022/06/03 13:57,AIRTEL,310001581,91,ZMW,ZM,30,1,30
MP220603.1516.K49326,2022/06/03 15:16,AIRTEL,310034765,60,ZMW,ZM,20,1,20
MP220603.1723.J56720,2022/06/03 17:23,AIRTEL,310034709,42,ZMW,ZM,20,1,20
MP230109.1618.H46741,2022/06/04 00:00,AIRTEL,202200239,130,ZMW,ZM,30,1,30
MP230109.1622.G35435,2022/06/06 00:00,AIRTEL,310032946,130,ZMW,ZM,30,1,30
3053381063,2022/06/06 06:07,MTN,310020730,130,ZMW,ZM,30,1,30
3053414065,2022/06/06 06:24,MTN,310002769,130,ZMW,ZM,30,1,30
3053769611,2022/06/06 08:44,MTN,310021805,130,ZMW,ZM,30,1,30
MP220606.0859.L84190,2022/06/06 08:59,AIRTEL,310035025,130,ZMW,ZM,30,1,30
3053829237,2022/06/06 09:06,MTN,310020877,130,ZMW,ZM,30,1,30
MP220606.1048.H20528,2022/06/06 10:48,AIRTEL,310013229,130,ZMW,ZM,30,1,30
MP220606.1128.K24526,2022/06/06 11:28,AIRTEL,310033549,42,ZMW,ZM,20,1,20
MP220606.1242.L93856,2022/06/06 12:42,AIRTEL,310034765,60,ZMW,ZM,20,1,20
3054553047,2022/06/06 13:32,MTN,310009389,130,ZMW,ZM,30,1,30
3054725372,2022/06/06 14:33,MTN,310021992,130,ZMW,ZM,30,1,30
MP220606.1535.G23004,2022/06/06 15:35,AIRTEL,310028941,130,ZMW,ZM,30,1,30
MP220606.1619.H35921,2022/06/06 16:19,AIRTEL,310025201,130,ZMW,ZM,30,1,30
MP220606.1929.L19537,2022/06/06 19:29,AIRTEL,310032699,130,ZMW,ZM,30,1,30
MP220607.1119.K77110,2022/06/07 11:19,AIRTEL,310032703,130,ZMW,ZM,30,1,30
MP220607.1216.K79671,2022/06/07 12:16,AIRTEL,310050345,62,ZMW,ZM,20,1,20
MP220607.1311.J64701,2022/06/07 13:11,AIRTEL,310051232,140,ZMW,ZM,50,1,50
3057199307,2022/06/07 14:21,MTN,310008813,130,ZMW,ZM,30,1,30
MP220607.1528.H87988,2022/06/07 15:28,AIRTEL,310034885,260,ZMW,ZM,50,2,100
MP220607.1531.J73231,2022/06/07 15:31,AIRTEL,310002192,20,ZMW,ZM,5,1,5
MP220607.1616.J75985,2022/06/07 16:16,AIRTEL,310055192,60,ZMW,ZM,20,1,20
MP220607.1756.J84655,2022/06/07 17:56,AIRTEL,310022915,130,ZMW,ZM,30,1,30
MP220608.1046.L03709,2022/06/08 10:46,AIRTEL,310023109,130,ZMW,ZM,30,1,30
MP220608.1102.H28876,2022/06/08 11:02,AIRTEL,310033234,120,ZMW,ZM,20,2,40
MP220608.1322.L11627,2022/06/08 13:22,AIRTEL,310023598,130,ZMW,ZM,30,1,30
3059438423,2022/06/08 13:24,MTN,310006080,130,ZMW,ZM,30,1,30
MP220608.1335.G25273,2022/06/08 13:35,AIRTEL,310017006,130,ZMW,ZM,30,1,30
MP220608.1424.K41457,2022/06/08 14:24,AIRTEL,310017663,130,ZMW,ZM,30,1,30
MP220608.1637.K48438,2022/06/08 16:37,AIRTEL,310035082,130,ZMW,ZM,50,1,50
MP220608.1721.J36656,2022/06/08 17:21,AIRTEL,31008514,130,ZMW,ZM,30,1,30
3061210948,2022/06/09 09:17,MTN,310000548,130,ZMW,ZM,30,1,30
MP220609.1158.I80751,2022/06/09 11:58,AIRTEL,31002987,130,ZMW,ZM,30,1,30
MP220609.1210.K86977,2022/06/09 12:10,AIRTEL,310034460,60,ZMW,ZM,20,1,20
3061746015,2022/06/09 12:44,MTN,310022482,130,ZMW,ZM,30,1,30
3061840032,2022/06/09 13:20,MTN,310025397,130,ZMW,ZM,30,1,30
3061901834,2022/06/09 13:43,MTN,310014076,130,ZMW,ZM,30,1,30
MP220609.1352.L71286,2022/06/09 13:52,AIRTEL,310050983,20,ZMW,ZM,5,1,5
MP220609.1546.K99267,2022/06/09 15:46,AIRTEL,310025201,130,ZMW,ZM,30,1,30
MP220610.1020.G09822,2022/06/10 10:20,AIRTEL,310034709,91,ZMW,ZM,50,1,50
MP220610.1047.G11076,2022/06/10 10:47,AIRTEL,310001189,130,ZMW,ZM,30,1,30
MP220610.1129.J12184,2022/06/10 11:29,AIRTEL,310022943,130,ZMW,ZM,30,1,30
3064629125,2022/06/10 15:08,MTN,310017744,130,ZMW,ZM,30,1,30
3064644224,2022/06/10 15:12,MTN,310014833,130,ZMW,ZM,30,1,30
MP220610.1714.G29373,2022/06/10 17:14,AIRTEL,310034709,42,ZMW,ZM,20,1,20
MP220613.0926.L05577,2022/06/13 09:26,AIRTEL,310034098,60,ZMW,ZM,20,1,20
3070994250,2022/06/13 11:37,MTN,310002065,130,ZMW,ZM,30,1,30
MP220613.1153.G11750,2022/06/13 11:53,AIRTEL,310001063,130,ZMW,ZM,30,1,30
MP220613.1230.J13509,2022/06/13 12:30,AIRTEL,310092576,130,ZMW,ZM,30,1,30
MP220613.1256.H15001,2022/06/13 12:56,AIRTEL,310022373,130,ZMW,ZM,30,1,30
MP220613.1307.I15332,2022/06/13 13:07,AIRTEL,31002444,130,ZMW,ZM,30,1,30
MP220613.1330.J16179,2022/06/13 13:30,AIRTEL,310008372,130,ZMW,ZM,30,1,30
MP220613.1334.K17090,2022/06/13 13:34,AIRTEL,310022473,130,ZMW,ZM,30,1,30
MP220613.1343.H16845,2022/06/13 13:43,AIRTEL,31025390,130,ZMW,ZM,30,1,30
3071377718,2022/06/13 14:06,MTN,310034004,130,ZMW,ZM,50,1,50
3071455632,2022/06/13 14:33,MTN,310020782,60,ZMW,ZM,20,1,20
MP220613.1443.K19858,2022/06/13 14:43,AIRTEL,310000413,130,ZMW,ZM,30,1,30
MP220613.1456.J20180,2022/06/13 14:56,AIRTEL,310014602,130,ZMW,ZM,30,1,30
MP220613.1504.K21004,2022/06/13 15:04,AIRTEL,310022083,130,ZMW,ZM,30,1,30
MP220613.1521.I21295,2022/06/13 15:21,AIRTEL,310014250,130,ZMW,ZM,30,1,30
3071791700,2022/06/13 16:11,MTN,310015341,130,ZMW,ZM,30,1,30
3071828518,2022/06/13 16:20,MTN,310021772,130,ZMW,ZM,30,1,30
MP220613.1815.J30739,2022/06/13 18:15,AIRTEL,310010002,360,ZMW,ZM,30,1,30
MP220613.1909.J34965,2022/06/13 19:09,AIRTEL,310021355,30,ZMW,ZM,30,1,30
MP230109.1658.L37654,2022/06/14 00:00,AIRTEL,202200022,130,ZMW,ZM,30,1,30
MP220614.0923.J05531,2022/06/14 09:23,AIRTEL,310038500,130,ZMW,ZM,50,1,50
MP220614.0931.K06967,2022/06/14 09:31,AIRTEL,310054863,60,ZMW,ZM,20,1,20
MP220614.1046.L10760,2022/06/14 10:46,AIRTEL,310033075,60,ZMW,ZM,20,1,20
MP220614.1234.G14333,2022/06/14 12:34,AIRTEL,310034709,91,ZMW,ZM,50,1,50
MP220614.1327.J16641,2022/06/14 13:27,AIRTEL,310032638,60,ZMW,ZM,20,1,20
MP220614.1423.K20041,2022/06/14 14:23,AIRTEL,310050169,60,ZMW,ZM,20,1,20
MP220614.1431.L22017,2022/06/14 14:31,AIRTEL,310054739,130,ZMW,ZM,50,1,50
MP220614.1648.K27335,2022/06/14 16:48,AIRTEL,310032580,91,ZMW,ZM,50,1,50
MP230109.1658.M44404,2022/06/15 00:00,AIRTEL,310031855,130,ZMW,ZM,30,1,30
MP220616.0929.K04467,2022/06/16 09:29,AIRTEL,310023245,260,ZMW,ZM,30,2,60
MP230109.1734.I45051,2022/06/18 00:00,AIRTEL,310017475,130,ZMW,ZM,30,1,30
MP220620.0827.J47991,2022/06/20 08:27,AIRTEL,310019012,130,ZMW,ZM,30,1,30
MP220620.0929.J50280,2022/06/20 09:29,AIRTEL,310033253,91,ZMW,ZM,50,1,50
MP220620.0943.K52032,2022/06/20 09:43,AIRTEL,310052409,130,ZMW,ZM,50,1,50
MP220620.0944.H49803,2022/06/20 09:44,AIRTEL,310054878,84,ZMW,ZM,20,2,40
MP220620.1011.J51978,2022/06/20 10:11,AIRTEL,310033771,120,ZMW,ZM,20,2,40
MP220620.1018.L60192,2022/06/20 10:18,AIRTEL,310035867,60,ZMW,ZM,20,1,20
MP220620.1125.J55144,2022/06/20 11:25,AIRTEL,310035335,260,ZMW,ZM,50,2,100
MP220620.1549.I67482,2022/06/20 15:49,AIRTEL,310013938,130,ZMW,ZM,30,1,30
MP220620.1605.G69099,2022/06/20 16:05,AIRTEL,310022311,130,ZMW,ZM,30,1,30
MP220621.0848.J06865,2022/06/21 08:48,AIRTEL,310020991,130,ZMW,ZM,30,1,30
MP220621.1127.K12445,2022/06/21 11:27,AIRTEL,310025569,130,ZMW,ZM,30,1,30
MP220621.1131.G13289,2022/06/21 11:31,AIRTEL,310000545,130,ZMW,ZM,30,1,30
3091744893,2022/06/22 07:50,MTN,310007801,130,ZMW,ZM,30,1,30
3091814682,2022/06/22 08:19,MTN,310002046,130,ZMW,ZM,30,1,30
MP220622.0847.H54462,2022/06/22 08:47,AIRTEL,310001819,130,ZMW,ZM,30,1,30
MP220622.0856.L57128,2022/06/22 08:56,AIRTEL,310035472,130,ZMW,ZM,30,1,30
MP220622.0903.K57293,2022/06/22 09:03,AIRTEL,310001200,130,ZMW,ZM,30,1,30
MP220622.0917.L58014,2022/06/22 09:17,AIRTEL,310000012,130,ZMW,ZM,30,1,30
3092056249,2022/06/22 09:54,MTN,310000709,130,ZMW,ZM,30,1,30
MP220622.1109.K03535,2022/06/22 11:09,AIRTEL,310017200,130,ZMW,ZM,30,1,30
MP220622.1142.L04508,2022/06/22 11:42,AIRTEL,310000907,130,ZMW,ZM,30,1,30
3092341383,2022/06/22 11:50,MTN,310001335,130,ZMW,ZM,30,1,30
3092370118,2022/06/22 12:02,MTN,310016327,130,ZMW,ZM,30,1,30
MP220622.1205.H07148,2022/06/22 12:05,AIRTEL,310017742,130,ZMW,ZM,30,1,30
3092419692,2022/06/22 12:23,MTN,310002956,130,ZMW,ZM,30,1,30
3092466002,2022/06/22 12:42,MTN,310029630,130,ZMW,ZM,30,1,30
MP220622.1251.J07645,2022/06/22 12:51,AIRTEL,310013942,130,ZMW,ZM,30,1,30
3092557053,2022/06/22 13:20,MTN,310025149,130,ZMW,ZM,30,1,30
MP220622.1355.J11139,2022/06/22 13:55,AIRTEL,310052408,60,ZMW,ZM,20,1,20
MP220622.1433.H13718,2022/06/22 14:33,AIRTEL,310018009,130,ZMW,ZM,30,1,30
MP220622.1606.G17854,2022/06/22 16:06,AIRTEL,310023001,130,ZMW,ZM,30,1,30
MP220622.1616.J18057,2022/06/22 16:16,AIRTEL,310000484,130,ZMW,ZM,30,1,30
MP220622.1658.H21139,2022/06/22 16:58,AIRTEL,310001517,130,ZMW,ZM,30,1,30
MP220622.1825.K26051,2022/06/22 18:25,AIRTEL,310021102,130,ZMW,ZM,30,1,30
MP220622.1831.L25359,2022/06/22 18:31,AIRTEL,310002797,130,ZMW,ZM,30,1,30
MP220622.1837.I26495,2022/06/22 18:37,AIRTEL,310030615,130,ZMW,ZM,30,1,30
MP230109.1811.N28032,2022/06/23 00:00,AIRTEL,310050554,130,ZMW,ZM,30,1,30
3094232415,2022/06/23 08:26,MTN,310022249,130,ZMW,ZM,30,1,30
3094382753,2022/06/23 09:25,MTN,310015120,30,ZMW,ZM,30,1,30
MP220623.1005.G09773,2022/06/23 10:05,AIRTEL,310033253,91,ZMW,ZM,50,1,50
3094495417,2022/06/23 10:09,MTN,310002561,130,ZMW,ZM,30,1,30
MP220623.1038.L11200,2022/06/23 10:38,AIRTEL,310022903,130,ZMW,ZM,30,1,30
MP220623.1045.H11741,2022/06/23 10:45,AIRTEL,310001451,130,ZMW,ZM,30,1,30
MP220623.1329.H18956,2022/06/23 13:29,AIRTEL,310003013,130,ZMW,ZM,30,1,30
MP220623.1357.L20209,2022/06/23 13:57,AIRTEL,310000603,130,ZMW,ZM,30,1,30
3095636669,2022/06/23 16:44,MTN,310020921,130,ZMW,ZM,30,1,30
MP220624.1055.J10281,2022/06/24 10:55,AIRTEL,310034098,60,ZMW,ZM,20,1,20
MP220624.1233.G15414,2022/06/24 12:33,AIRTEL,310032854,130,ZMW,ZM,50,1,50
MP220624.1523.J23049,2022/06/24 15:23,AIRTEL,310055200,120,ZMW,ZM,20,2,40
3098065197,2022/06/24 15:49,MTN,310029076,260,ZMW,ZM,30,2,60
3098165316,2022/06/24 16:14,MTN,310016884,130,ZMW,ZM,30,1,30
MP220626.1922.L60886,2022/06/26 19:22,AIRTEL,310001845,130,ZMW,ZM,30,1,30
MP220626.1936.J55893,2022/06/26 19:36,AIRTEL,310001049,130,ZMW,ZM,30,1,30
MP230109.1819.M48965,2022/06/27 00:00,AIRTEL,310032600,130,ZMW,ZM,30,1,30
3104143820,2022/06/27 07:44,MTN,310032847,60,ZMW,ZM,20,1,20
MP220627.0918.I71816,2022/06/27 09:18,AIRTEL,310036372,60,ZMW,ZM,20,1,20
MP220627.1136.G85466,2022/06/27 11:36,AIRTEL,310034885,130,ZMW,ZM,50,1,50
MP220627.1243.L93346,2022/06/27 12:43,AIRTEL,310054728,60,ZMW,ZM,20,1,20
3105123654,2022/06/27 13:28,MTN,310022819,130,ZMW,ZM,30,1,30
MP220627.1509.L02048,2022/06/27 15:09,AIRTEL,310022741,130,ZMW,ZM,30,1,30
3107041059,2022/06/28 08:54,MTN,310021451,130,ZMW,ZM,30,1,30
3107091396,2022/06/28 09:11,MTN,310002496,130,ZMW,ZM,30,1,30
MP220628.0912.L08908,2022/06/28 09:12,AIRTEL,310002192,60,ZMW,ZM,20,1,20
3107121150,2022/06/28 09:22,MTN,310017519,130,ZMW,ZM,30,1,30
3107145583,2022/06/28 09:30,MTN,646000093,130,ZMW,ZM,30,1,30
MP220628.0955.I11856,2022/06/28 09:55,AIRTEL,310002948,130,ZMW,ZM,30,1,30
